Ag1O4S1,-17.865041618125
Ag1O1Rb1,-1.37091019159483
Ag1Na1O1,-2.30483991625
Ag1K1O1,-1.79554615925
Ag1Lu1O2,-10.8921036325
Ag1O2Rh1,-3.5554962225
Al4Ba1O7,-165.100380975
Al4Ba1O7,-166.188378025
Ag2Mg1O4,-14.78543697
Ag2Ca1O4,-15.397007955
Ag2O4Zn1,-9.20171475
Ag2Mg1O4,-19.23784996
Ag2O4Zn1,-17.51923225
Ag2Ca1O4,-16.736742785
Al2Ca2O5,-61.6803260525
Ag2Mg1O4,-14.45190944
Ag2Ca1O4,-46.258312035
Ag2O4Zn1,-26.67005063
Ag2Mg1O4,-41.05900683
Ag2O4Zn1,-9.21101097999999
Ag2Ca1O4,-16.159750765
Ag2Mg1O4,-42.19339109
Ag2O4Zn1,-27.26308243
Ag2Ca1O4,-47.487241925
Ag2O4Zn1,-10.12994775
Ag2Ca1O4,-19.026076755
Ag2Ca1O4,-17.134127635
Ag2Mg1O4,-14.7163433
Ag2O4Zn1,-9.43413569999999
Ag2O4Zn1,-8.78308285999999
Ag2Mg1O4,-14.29632412
Ag2Ca1O4,-16.943295415
Ag2Ca1O4,-37.08944644
Ag2O4Zn1,-19.25836101
Ag2Mg1O4,-30.56165087
Ag4Ba1O7,-9.43671590749999
Ag1O3Sm1,-8.47361647625
Ag1La1O3,-9.49757510375
Ag2La2O5,-39.9967661825
Ag2O5Sm2,-38.9665811025
Ag1Eu1O3,-7.55849156875
Ag1Co1O2,-3.504915345
Ag2I1O6,-3.7149224475
Ag1Cl1O2,-1.64846492152
Ag1O3Y1,-7.79179872375
Ag1O5Y3,-81.78456666875
Ag1O2Sc1,-10.1254266925
Ag1Br1O2,-0.8929972425
Al1Bi2O4,-52.25403243
Ag1Al1O2,-8.9562703825
Ag2Ba1O2,-14.109526825
Ag1Ba1O2,-13.831142245
Ag1Cr1O2,-6.3666363325
Ag2Cu1O2,-1.8261278825
Ag1Cs1O2,-8.17670552741379
Ag1Ga1O2,-6.3822789725
Ag1Ga1O2,-6.0454741325
Ag1Fe1O2,-3.6398291925
Ag1In1O2,-5.19755137583334
Ag2Eu2O5,-32.3792091625
Ag1O8Ta3,-70.7092703
Ag1Cl1O4,-5.80835852652
Ag1Ga1O2,-12.765206375
Ag1O2Sc1,-21.110280805
Ag1Na1O1,-12.685918595
Al1Ba1O5,-24.5699679325
Ag1Ga1O2,-24.44172075
Ag1Co1O2,-15.11422095
Ag1La2O4,-18.562526535
Ag2O4Se1,-11.9792565171875
Ag2Cr2O7,-28.6391385175
Ag1Eu1O2,-8.5087164175
Ag2Cu1O2,-2.5443372825
Ag1O3Pb1,-8.6327300575
Ag1Cl1O3,-2.42326280701
Ag1Br1O3,-1.50133573375
Ag1As1O3,-12.8902843375
Ag2C1O3,-38.802601505
Ag1O3V1,-35.130711745
Ag1Al1O2,-36.10116419
Ag1Mn1O4,-20.53881314384
Al2Ba1O6,-37.269612405
Al2Ba1O6,-40.490515735
Al2Ba1O6,-80.1826883
Al6B5O18,-156.956140171667
Ag1C1O2,-17.524610875
Ag2As2O7,-50.026311655
Ag1N3O6,-8.91702556856001
Ag1O4S1,-140.749840805
Ac1B1O3,-12.4468244270833
Ac1Ga1O3,-15.3821749204167
Ac1Al1O3,-18.5238055904167
Ac1Ni1O3,-11.7855530804167
Ac1Mg1O3,-15.1105210304167
Ac1O3Pd1,-11.2557729104167
Ac1O3Si1,-14.4189856004167
Ac1O3Sc1,-19.2182049004167
Ac1Mn1O3,-14.9463188613767
Al1Au1O3,-7.07796871375
Ac1O3V1,-15.7520576804167
Ag1Al1O3,-7.91413547375
Al1Ba1O3,-14.55217701375
Ag1Be1O3,-3.96476859875
Ag1Fe1O3,-3.95178634375
Ac1Li1O3,-12.1136200404167
Ag1Na1O3,-2.13076474875
Ag1O3Si1,-8.36014296375
Ag1O3Ta1,-12.06606225375
Al2Ba1O6,-40.466966905
Al2Ba1O8,-36.07406124
Ag1Cl1O4,-12.06889351304
Ag2O7S2,-33.97938221375
Ag1N3O3,24.98293819644
Al5Ba1O9,-98.9725432925
Al4As3O23,-33.81534136375
Ag1I3O8,-36.88490501
Ag3B5O9,-148.235791058333
Ag1B3O5,-86.994753855
Ag3O4Ru1,-45.5500026199999
Al2Ba1O6,-84.35191984
Ag1O4S1,-71.9948262925
Al16As9O76,-109.75560396
Al2Ba3O6,-864.68724322
Ag4O7V2,-293.46972359
Ag2Nb4O11,-86.4585757075
Ag3O10P3,-57.4722372778572
Ag2Nb4O11,-86.2934601375
Ag1I1O3,-28.71008827
Ag3O4Sb1,-32.42171499
Ag2Nb4O11,-86.3776389775
Ag2O11Ta4,-95.7399149075
Ag1Nb1O3,-87.82541467
Al2Ba3O12,-121.84504714
Ag5O4Si1,-45.91492346
Ag2Mo3O12,-79.62181168
Ag1Nb1O3,-43.679499785
Ag4O4V1,-9.646537225
Ag1O2Tc1,-10.1943592
Ag2O5Si2,-80.730830085
Ag1O2Re1,-8.13328162000001
Al2Ca3O6,-901.15420252
Al6B5O18,-170.143926781667
Ag1Mo1O4,-16.53088034
Al1Bi12O20,-57.442707595
Ag1O12Sb1,14.86493921
Ag1I1O2,-5.00563609
Ag1O12Sb1,-1.7753051
Al1As1O6,-88.1708554800001
Ag5O32V12,-100.16089664
Ag1Nb1O3,-21.8089348275
Ag1Cu2O4,-5.168651745
Al2Ba1O4,-48.41322013
Al6C1O7,-37.1367431675
Al2C1O1,-5.44413328
Ag3As1O4,-15.70085722
Ag3O4P1,-22.8286964242857
Ag6O19P6,-56.7306306666071
Ag2C1O3,-19.3678382275
Ag1O6Os2,-22.552088995
Ag1Al1O2,-254.64392402
Al2Ca1O4,-95.51213055
Ag1Nb1O3,-10.82303223375
Ag1O2Yb1,-7.7418134425
Ag2O7Te2,-24.5815731675
Al4C1O4,-46.9187736475
Al2Ca1O4,-194.21571187
Ag6Ge2O7,-62.006096945
Al1Au1O2,-17.889781755
Ag1Nb3O8,-64.18424757
Ag2O3Se1,-20.164261899375
Ag2O3Te1,-22.124121065
Ag1O3P1,-79.0454608371429
Ag3O4V1,-20.09728223
Ag1Ni1O2,-2.6923628325
Ag1Co1O2,-8.363585035
Ag1Fe1O2,-5.3956633325
Ag2Mo1O4,-18.40353629
Ag1Cr1O2,-6.7342736125
Ag2Ni1O2,-2.5360324025
Ag3O4V1,-9.807547335
Ag2O2Pb1,-8.307500505
Ag1In1O2,-11.2744589716667
Ag5O6Pb2,-10.6330138775
Ag1In1O2,-5.63757908583333
Ag1Cl1O2,-6.18310098304001
Ag1Cl1O4,-3.16978538826
Al1Bi1O3,-12.23362144875
Al4Bi2O9,-86.1576649525
Ag1Bi1O3,-10.1896853075
Ag2Bi1O3,-22.376897775
Ag3Li1O2,-9.819147515
Ag6Ba1O4,-37.12757212
Ag3Na1O2,-8.681306785
Ag6O4Sr1,-38.23766929
Ag1I1O3,-29.14439606
Ag3B1O3,-8.15339623041667
Ag1Cl1O3,-10.78502292804
Ag2O3Si1,-42.414810925
Al12Ca1O19,-220.4442540425
Ag25Bi3O18,-25.8180578875
Ag5Bi1O4,-26.90027604
Ag4Bi2O5,-40.396851485
Ag2O3Ti1,-45.3159219516667
Al2Ca1O4,-291.45495723
Ag2Hg1O2,-9.35795692999999
Ag1I1O4,-6.73479935
Ag1O2Y1,-21.008815325
Ac1Cl1O1,-21.5216554123533
Ac1Br1O1,-19.3662023158333
Ag1K1O1,-12.540809067
Al2Be1O4,-94.29063449
Ag2O3S1,-28.29275698125
Al4B6O15,-77.46521832875
Ag2O7W2,-36.2948743075
Al5B1O9,-101.464466165833
Al14Ca11O32,-197.3788368625
Ag7N1O11,-10.33421468613
Ag1Na3O2,-15.396795375
Ag3As2O8,-13.51837806
Ag3O8P2,-21.1185951142857
Ac1F1O1,-12.5281193941067
Ag7N1O11,-10.43532897613
Al2Ba1O4,-48.4219329575
Ag3O4P1,-22.8234092142857
Al2Ba1O4,-193.88930015
Ag2Cu2O3,-9.36392155750001
Ag2C1O3,-13.264143715
Al4Ca1O7,-83.5040716925
Ag2Cr2O7,-28.8027790875
Ag2O4W1,-75.82608928
Ag6Mo10O33,-83.77195262125
Ag2Mo2O7,-34.8388928575
Ag3Bi1O3,-44.65880531
Ag13O6Os1,-18.671222515
Ag3O4Ru1,-23.18021931
Al1As1O4,-44.18092098
Ag1C1O2,-17.906968695
Al14Ca12O33,-203.66938953125
Ag7O9Pb3,-63.006065845
Al14Ca12O33,-203.65160746125
Ag3As1O4,-15.69570495
Ag1O3Sb1,-28.766479615
Ag6O7Si2,-87.939765455
Ag1O3Sb1,-14.4563331175
Ag2O2Pd1,-2.4165033725
Ag1Cl1O4,-2.46898593826
Al1Bi1O3,-25.1476364375
Ag1Cl1O2,-1.98035620152
Ag1N1O3,-7.70075096226
Ag1Nb1O3,-87.90305123
Ag1O2Rb3,-107.483996886552
Ag2Mn1O4,-23.90241915384
Ag4O5Te1,-31.509613625
Ag5I1O6,-12.756800715
Ag2B8O13,-232.358126228333
Ag2Ge2O5,-162.360880455
Ag5O6Pb2,-10.6323422375
Ag4O4Si1,-23.35461121
Ag4Mn3O8,-74.06219314152
Ag5Ge1O4,-33.26553678
Ag2Cr1O4,-31.69821269
Ag1Nb1O3,-21.6398088825
Ag3O4P1,-3.25323207428571
Al2Ca1O4,-48.330669865
Ag1O3Te1,-45.69831105
Ag2Bi1O3,-22.278523575
Ag2O4Te1,-41.2134583
Ag1As1O3,-151.4156991
Ag1O3Te1,-46.50146565
Al2Ca1O4,-145.387553055
Ag1B1O2,-243.078003613333
Ag1Cr3O8,-19.90825534
Ag4Ge1O4,-32.73708152
Ag6O7Si2,-66.06530953625
Ag2C1O3,-38.830399055
Al6Be1O10,-463.80101182
Al2Ba4O7,-332.70686011
Ag2Bi1O3,-22.346922925
Ag6O7Si2,-43.8582523675
Ag2O11Te4,-42.8370374175
Ag1O3Te1,-22.856411275
Al6Ca4O13,-76.06086334625
Ag3B1O3,-34.0476186416667
Ag2O4S1,-19.165743158125
